ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Denali NP & PRES,DENA,National Park,Alaska,AK,2022,9,"43,372","74,620","471,907","74,620",0,"1,897",0,0,511,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2022,"427,562","903,543","5,350,801","225,885",0,"19,877",0,0,"33,335",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2022,10,"3,191","25,568","32,484","25,568",0,0,0,0,22,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2022,"427,562","903,543","5,350,801","225,885",0,"19,877",0,0,"33,335",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2022,11,"1,978","19,420","19,782","19,420",0,0,0,0,0,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2022,"427,562","903,543","5,350,801","225,885",0,"19,877",0,0,"33,335",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2022,12,"1,796","12,334","17,974","12,334",0,0,0,0,0,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2022,"427,562","903,543","5,350,801","225,885",0,"19,877",0,0,"33,335",0,0
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,1,"6,633",0,"45,484",0,0,0,0,0,0,0,487,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,2,"6,220",252,"49,379",252,0,0,468,0,0,252,659,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,3,"7,528",147,"54,525",147,0,0,272,0,0,147,879,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,4,"7,562",186,"55,142",186,0,0,322,0,0,186,978,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,5,"7,951",207,"60,228",207,0,0,480,0,0,207,"1,076",Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,6,"7,460",213,"58,503",213,0,0,856,0,0,213,"1,112",Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,7,"6,849",525,"57,174",525,0,0,784,0,0,525,621,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,8,"6,725",222,"56,248",222,0,0,926,0,0,222,583,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,9,"5,357",147,"43,791",147,0,0,620,0,0,147,519,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,10,"3,603",0,"23,829",0,0,0,0,0,0,0,56,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,11,"5,630",0,"40,215",0,0,0,0,0,0,0,95,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,12,"6,970",210,"54,183",210,0,0,596,0,0,210,570,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2022,"78,488","2,109","598,701","25,308",0,0,"5,324",0,0,"2,109","7,635"
Everglades NP,EVER,National Park,Southeast ,FL,2022,1,"139,538",600,"954,539",600,0,"14,858",0,0,"3,146",0,2,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Everglades NP,EVER,National Park,Southeast ,FL,2022,2,"156,859",600,"1,000,528",600,0,"14,379",0,0,"3,024",0,8,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Everglades NP,EVER,National Park,Southeast ,FL,2022,3,"136,512",600,"791,178",600,0,"12,286",0,0,"2,201",0,4,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Everglades NP,EVER,National Park,Southeast ,FL,2022,4,"132,171",600,"580,499",600,0,"4,083",0,0,994,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Everglades NP,EVER,National Park,Southeast ,FL,2022,5,"91,086",600,"358,201",600,0,"1,706",0,0,191,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Everglades NP,EVER,National Park,Southeast ,FL,2022,6,"85,214",300,"316,572",300,0,728,0,0,59,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Everglades NP,EVER,National Park,Southeast ,FL,2022,7,"80,773",300,"276,922",300,0,607,0,0,95,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Everglades NP,EVER,National Park,Southeast ,FL,2022,8,"86,642",300,"346,140",300,0,798,0,0,26,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Everglades NP,EVER,National Park,Southeast ,FL,2022,9,"61,057",300,"245,267",300,0,494,0,0,56,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Everglades NP,EVER,National Park,Southeast ,FL,2022,10,"44,197",600,"204,408",600,0,"1,094",0,0,62,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Everglades NP,EVER,National Park,Southeast ,FL,2022,11,"64,825",600,"443,888",600,0,"5,673",0,0,"1,006",0,0,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Everglades NP,EVER,National Park,Southeast ,FL,2022,12,"76,319",600,"535,708",600,0,"7,901",0,0,"1,445",0,13,Everglades NP,EVER,National Park,Southeast ,FL,2022,"1,155,193","6,000","6,053,850","27,000",0,"64,607",0,0,"12,305",0,27
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,1,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,2,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,3,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,4,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,5,338,0,492,0,0,0,0,0,17,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,6,"2,214",0,"12,388",0,0,0,0,0,472,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,7,"2,615",0,"39,826",0,0,0,0,0,"1,609",0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,8,"3,125",0,"43,253",0,0,0,0,0,"1,742",0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,9,"1,165",0,"4,826",0,0,0,0,0,177,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,10,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,11,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,12,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,"9,457",0,"100,785",0,0,0,0,0,"4,017",0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,1,"37,942",0,"151,770",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,2,"38,975",0,"155,900",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,3,"107,142",0,"428,570",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,4,"102,741",0,"410,965",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,5,"111,872",0,"447,490",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,6,"162,685",0,"650,740",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,7,"543,140",0,"2,172,560",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,8,"153,348",0,"598,240",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,9,"108,741",0,"434,965",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,10,"111,471",0,"445,885",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,11,"80,576",0,"322,305",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,12,"60,141",0,"240,565",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2022,"1,618,774",0,"6,459,955",0,0,0,0,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,1,172,8,"2,656",8,0,0,0,0,16,80,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,2,22,22,"2,056",22,0,0,0,0,16,220,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,3,272,20,"3,056",20,0,0,0,0,16,200,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,4,"3,813",52,"48,502",52,0,0,0,0,12,300,329,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,5,"64,956",73,"801,120",73,704,0,41,0,382,660,345,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,6,"90,985",93,"1,215,427",93,"4,013",0,202,0,"1,092",850,"2,088",Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,7,"98,596",122,"1,335,644",122,"5,084",0,258,0,"1,178","1,170","2,542",Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,8,"103,196",110,"1,386,496",110,"4,961",0,205,0,785,980,"2,906",Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,9,"80,309",37,"979,424",37,792,0,18,0,193,430,209,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,10,"102,993",8,"1,236,168",8,0,0,0,0,19,130,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,11,222,0,"2,856",0,0,0,0,0,16,0,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,12,222,0,"2,856",0,0,0,0,0,16,0,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2022,"545,758",545,"7,016,261","121,480","15,554",0,724,0,"3,741","5,020","8,839"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,1,"17,539",48,"71,316",48,0,0,12,0,52,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,2,"18,461",40,"76,076",40,0,0,40,33,51,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,3,"24,030",57,"99,522",57,0,0,65,72,52,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,4,"36,518",240,"154,460",240,0,0,110,348,8,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,5,"181,387","1,088","956,541","1,088","4,072",0,"2,710","5,589",182,0,280,Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,6,"529,098","2,533","6,211,534","2,533","25,088",0,"15,486","24,297","2,382",0,"1,778",Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,7,"730,549","4,104","8,721,887","4,104","33,532",0,"30,136","28,368","7,783",0,"2,417",Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,8,"675,335","2,997","8,245,480","2,997","33,664",0,"27,586","29,892","9,993",0,"2,077",Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,9,"544,575","2,111","6,101,668","2,111","14,024",0,"13,270","22,293","7,343",0,236,Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,10,"115,740",552,"513,827",552,0,0,970,"1,485",371,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,11,"20,914",41,"85,241",41,0,0,5,57,26,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Glacier NP,GLAC,National Park,Intermountain ,MT,2022,12,"14,312",24,"59,075",24,0,0,32,51,18,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2022,"2,908,458","13,835","31,296,627","114,065","110,380",0,"90,422","112,485","28,261",0,"6,788"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,1,"180,094",534,"2,802,994",534,"19,201",991,"1,961",918,"9,481",0,0,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,2,"191,984",651,"2,986,289",651,"23,463","1,317","2,346","1,038","10,253",0,0,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,3,"392,273",762,"6,034,686",762,"42,971","3,547","7,656","3,447","26,575",0,"1,138",Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,4,"438,576",674,"6,764,973",674,"37,048","3,716","10,283","5,884","40,891",0,"1,632",Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,5,"496,238",602,"7,858,503",602,"44,405","3,560","12,015","8,200","47,857",0,"1,758",Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,6,"510,239",828,"7,991,456",828,"64,767","4,618","13,505","9,086","39,754",0,"1,966",Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,7,"543,760",609,"8,604,567",609,"55,275","5,152","9,681","7,439","34,433",0,"3,049",Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,8,"500,265",585,"7,972,657",585,"55,371","5,149","7,050","5,305","31,201",0,"2,748",Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,9,"439,611",492,"6,956,718",492,"62,724","3,307","10,479","7,518","35,826",0,535,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,10,"442,697",525,"6,936,274",525,"51,095","3,837","9,591","5,637","27,833",0,793,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,11,"323,112",735,"5,035,602",735,"36,305","2,617","4,170","1,797","17,464",0,326,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,12,"273,252",723,"4,240,207",723,"33,842","1,589","1,088",490,"10,055",0,196,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2022,"4,732,101","7,720","74,184,926","7,720","526,467","39,400","89,825","56,759","331,623",0,"14,141"
Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,1,"59,920","125,373","187,892","125,373",417,0,0,0,0,0,0,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,"2,806,223","1,536,763","20,885,529","1,536,763","196,981","402,336",0,0,"40,010",0,0
Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,2,"62,198","126,636","190,612","126,636",206,0,0,0,0,0,0,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,"2,806,223","1,536,763","20,885,529","1,536,763","196,981","402,336",0,0,"40,010",0,0
Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,3,"66,862","130,401","203,355","130,401",142,0,0,0,0,0,0,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,"2,806,223","1,536,763","20,885,529","1,536,763","196,981","402,336",0,0,"40,010",0,0
Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,4,"67,541","80,731","220,125","80,731",7,845,0,0,46,0,0,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,"2,806,223","1,536,763","20,885,529","1,536,763","196,981","402,336",0,0,"40,010",0,0
Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,5,"235,020","105,736","2,430,956","105,736","11,872","75,348",0,0,"1,288",0,0,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,"2,806,223","1,536,763","20,885,529","1,536,763","196,981","402,336",0,0,"40,010",0,0
Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,6,"497,531","129,990","4,100,348","129,990","44,974","83,645",0,0,"5,112",0,0,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,"2,806,223","1,536,763","20,885,529","1,536,763","196,981","402,336",0,0,"40,010",0,0
Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,7,"558,710","184,289","5,020,829","184,289","53,274","105,237",0,0,"13,012",0,0,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,"2,806,223","1,536,763","20,885,529","1,536,763","196,981","402,336",0,0,"40,010",0,0
Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,8,"539,171","170,630","4,262,786","170,630","47,039","75,882",0,0,"12,734",0,0,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,"2,806,223","1,536,763","20,885,529","1,536,763","196,981","402,336",0,0,"40,010",0,0
Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,9,"441,995","169,122","3,253,053","169,122","36,353","55,365",0,0,"7,106",0,0,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,"2,806,223","1,536,763","20,885,529","1,536,763","196,981","402,336",0,0,"40,010",0,0
Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,10,"196,727","121,270","771,707","121,270","2,594","6,014",0,0,701,0,0,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,"2,806,223","1,536,763","20,885,529","1,536,763","196,981","402,336",0,0,"40,010",0,0
Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,11,"33,348","69,971","100,258","69,971",0,0,0,0,11,0,0,Grand Teton NP,GRTE,National Park,Intermountain ,WY,2022,"2,806,223","1,536,763","20,885,529","1,536,763","196,981","402,336",0,0,"40,010",0,0
